epoch,lr,train_loss,train_action_mse_error,val_loss,train_mean_score
492,3.235314654362873e-05,0.004826667566833619,,,
493,3.21688842248122e-05,0.004839071532755736,,,
494,3.1984898941296764e-05,0.005421379256101015,,,
495,3.1801193551592176e-05,0.005389112844048733,14.848271369934082,0.1251353621482849,
496,3.161777090985959e-05,0.005156340464531067,,,
497,3.143463386586721e-05,0.004864338853318865,,,
498,3.1251785264946014e-05,0.0045123584010677105,,,
499,3.106922794794556e-05,0.004884151655243754,,,
500,3.088696475118982e-05,0.005028664977067993,12.208012580871582,0.13127785921096802,0.9039475163842642
501,3.070499850643314e-05,0.005192888707997987,,,
502,3.052333204081624e-05,0.004760633474991967,,,
503,3.0341968176822276e-05,0.005150158495997034,,,
504,3.0160909732233006e-05,0.004877571492605577,,,
505,2.9980159520085005e-05,0.0047484901404545995,14.242497444152832,0.1303826868534088,
506,2.9799720348625927e-05,0.0046459858366731735,,,
507,2.9619595021270942e-05,0.004701705148493472,,,
508,2.9439786336559116e-05,0.00508100541767254,,,
509,2.926029708810999e-05,0.005062179903255864,,,
510,2.9081130064580096e-05,0.004761098552123821,10.68964672088623,0.13226434588432312,
511,2.8902288049619746e-05,0.005291348934406415,,,
512,2.8723773821829635e-05,0.004821344431201439,,,
513,2.8545590154717848e-05,0.004674651706452659,,,
514,2.836773981665657e-05,0.004532746169605248,,,
515,2.819022557083927e-05,0.0044992731272941455,12.756145477294922,0.12971700727939606,
516,2.801305017523762e-05,0.004464201268135747,,,
517,2.7836216382558694e-05,0.004512462901835707,,,
518,2.7659726940202313e-05,0.004824256221278726,,,
519,2.7483584590218126e-05,0.0043493087820631144,,,
520,2.7307792069263234e-05,0.004735354144248136,11.699943542480469,0.12913139164447784,
521,2.7132352108559507e-05,0.004450983022079093,,,
522,2.6957267433851285e-05,0.004865039546746716,,,
523,2.6782540765362907e-05,0.004426219879644036,,,
524,2.660817481775656e-05,0.004619633411667088,,,
525,2.6434172300089975e-05,0.00433491743959686,10.162847518920898,0.1391817033290863,
526,2.62605359157745e-05,0.004203982397268105,,,
527,2.608726836253293e-05,0.004488771501374209,,,
528,2.5914372332357684e-05,0.004348326818130556,,,
529,2.574185051146903e-05,0.004530874490834928,,,
530,2.5569705580273196e-05,0.004232375918599289,10.068962097167969,0.1443304866552353,
531,2.5397940213320903e-05,0.004163508319401271,,,
532,2.5226557079265644e-05,0.00441690784715493,,,
533,2.5055558840822396e-05,0.004313417537126779,,,
534,2.4884948154726063e-05,0.004371007042382622,,,
535,2.4714727671690374e-05,0.003972767721972473,10.535614013671875,0.13324205577373505,
536,2.454490003636656e-05,0.004300488683275901,,,
537,2.4375467887302385e-05,0.0042511013660779485,,,
538,2.4206433856901016e-05,0.004339175985521814,,,
539,2.4037800571380297e-05,0.004328587753878396,,,
540,2.3869570650731748e-05,0.004116762921122634,12.262718200683594,0.1280158907175064,
541,2.3701746708680062e-05,0.004071370233196788,,,
542,2.3534331352642304e-05,0.004042122370308442,,,
543,2.336732718368757e-05,0.004441683160881179,,,
544,2.3200736796496425e-05,0.004376403709188924,,,
545,2.303456277932074e-05,0.00397512018458829,9.53693675994873,0.1347244828939438,
546,2.2868807713943345e-05,0.004479371703512568,,,
547,2.270347417563798e-05,0.003951432534363232,,,
548,2.2538564733129326e-05,0.004568315248997394,,,
549,2.2374081948552968e-05,0.004115672851358319,,,
550,2.221002837741576e-05,0.0036727359079772475,16.562740325927734,0.1431088000535965,0.9820011320298447
551,2.2046406568555937e-05,0.0039005333435073097,,,
552,2.18832190641037e-05,0.0040312442212044036,,,
553,2.1720468399441536e-05,0.004198106449274789,,,
554,2.1558157103165e-05,0.004114686061040543,,,
555,2.1396287697043248e-05,0.003973428731288074,10.3236083984375,0.14854314923286438,
556,2.1234862695980096e-05,0.004287531056823874,,,
557,2.107388460797468e-05,0.004026496327631841,,,
558,2.091335593408265e-05,0.0036491311634779863,,,
559,2.0753279168377332e-05,0.003823014897837614,,,
560,2.059365679791084e-05,0.004105243297609766,10.86972713470459,0.14243444800376892,
561,2.04344913026756e-05,0.003832951718885895,,,
562,2.027578515556568e-05,0.0040914473037922845,,,
563,2.011754082233849e-05,0.0038164618530399388,,,
564,1.9959760761576334e-05,0.003906197810595456,,,
565,1.9802447424648385e-05,0.004047095131162288,11.172924995422363,0.145710751414299,
566,1.9645603255672408e-05,0.00369762959079318,,,
567,1.9489230691476968e-05,0.003721301003159689,,,
568,1.933333216156341e-05,0.0035715350535437686,,,
569,1.9177910088068264e-05,0.0034983300280319305,,,
570,1.902296688572545e-05,0.003678098631748331,10.199515342712402,0.1512422114610672,
571,1.8868504961828942e-05,0.0037069061464059076,,,
572,1.8714526716195186e-05,0.003574969706061806,,,
573,1.8561034541125975e-05,0.0036565696573234163,,,
574,1.840803082137115e-05,0.0035125918977774702,,,
575,1.8255517934091642e-05,0.003597580228718774,8.600165367126465,0.15166600048542023,
576,1.81034982488225e-05,0.0036810202208081527,,,
577,1.795197412743603e-05,0.0036554714682833513,,,
578,1.780094792410525e-05,0.003508899184193329,,,
579,1.7650421985267102e-05,0.0032825686423512664,,,
580,1.7500398649586203e-05,0.0032816395815600465,8.86403751373291,0.1568053513765335,
581,1.735088024791834e-05,0.0028118884337822066,,,
582,1.7201869103274394e-05,0.003284634459262071,,,
583,1.705336753078412e-05,0.0033289465808636685,,,
584,1.6905377837660314e-05,0.0033921055823850025,,,
585,1.675790232316283e-05,0.003410759851422405,8.430610656738281,0.14835450053215027,
586,1.6610943278562978e-05,0.003184173479981144,,,
587,1.6464502987107823e-05,0.003541624885179945,,,
588,1.631858372398481e-05,0.0030837916852934064,,,
589,1.61731877562863e-05,0.003406491721328902,,,
590,1.602831734297448e-05,0.0032385140858379948,6.91273307800293,0.1534777581691742,
591,1.5883974734846135e-05,0.0032306338703381784,,,
592,1.5740162174497784e-05,0.003349008305078661,,,
593,1.55968818962908e-05,0.0032479430684318124,,,
594,1.545413612631662e-05,0.003389310316249196,,,
595,1.531192708236233e-05,0.0033447980860641805,6.324187278747559,0.1547890603542328,
596,1.5170256973876013e-05,0.0035927736070810908,,,
597,1.5029128001932585e-05,0.0032994146760237137,,,
598,1.4888542359199481e-05,0.003072454767832477,,,
599,1.4748502229902677e-05,0.003077278521058837,,,
600,1.4609009789792661e-05,0.0032676226214139853,7.999420642852783,0.16522225737571716,0.9483366715332672
601,1.4470067206110743e-05,0.0032719804048177877,,,
602,1.4331676637555258e-05,0.003157135499696735,,,
603,1.4193840234248157e-05,0.0032226838641994013,,,
604,1.405656013770147e-05,0.003043568787342381,,,
605,1.3919838480784153e-05,0.0029387767530611847,8.583395004272461,0.16489137709140778,
606,1.3783677387688854e-05,0.003295990451512071,,,
607,1.3648078973898998e-05,0.0029861207367503084,,,
608,1.3513045346155834e-05,0.0029831414074232314,,,
609,1.3378578602425745e-05,0.0030564255981257054,,,
610,1.3244680831867696e-05,0.0029871540093500655,8.552202224731445,0.1591770499944687,
611,1.3111354114800666e-05,0.0028606937156014497,,,
612,1.297860052267147e-05,0.0028423692153107063,,,
613,1.2846422118022406e-05,0.0029148887496419427,,,
614,1.2714820954459394e-05,0.0027049833865714305,,,
615,1.2583799076619895e-05,0.0029357375493591895,5.599057674407959,0.1701856553554535,
616,1.24533585201413e-05,0.003041329738542637,,,
617,1.2323501311629165e-05,0.0027499098252433,,,
618,1.2194229468625845e-05,0.0031962860756764365,,,
619,1.2065544999579043e-05,0.0030369778878160843,,,
620,1.193744990381071e-05,0.002835327807198545,5.642296314239502,0.16298814117908478,
621,1.1809946171485858e-05,0.002851915901244086,,,
622,1.1683035783581786e-05,0.0029636401675469685,,,
623,1.155672071185715e-05,0.002945363469951276,,,
624,1.1431002918821471e-05,0.0029252434978843667,,,
625,1.1305884357704522e-05,0.0030742872290180196,6.749835014343262,0.16708797216415405,
626,1.1181366972426083e-05,0.0027662261068360835,,,
627,1.1057452697565656e-05,0.002821303984785031,,,
628,1.0934143458332452e-05,0.0027799643404640456,,,
629,1.0811441170535496e-05,0.0027577788309177515,,,
630,1.0689347740553785e-05,0.0027963515499972607,7.934309959411621,0.16282491385936737,
631,1.056786506530681e-05,0.0026916715308159056,,,
632,1.0446995032224909e-05,0.0027818249176821803,,,
633,1.0326739519220091e-05,0.0025833153912182233,,,
634,1.0207100394656749e-05,0.002617809593565263,,,
635,1.0088079517322723e-05,0.002725544262960154,7.555966377258301,0.16394668817520142,
636,9.969678736400356e-06,0.0026660790704010565,,,
637,9.85189989143781e-06,0.0026505971969267455,,,
638,9.734744812320435e-06,0.002510851962142624,,,
639,9.618215319242369e-06,0.0023982324860948472,,,
640,9.5023132226783e-06,0.002757614184658797,5.7533278465271,0.16870072484016418,
641,9.387040323355229e-06,0.002682076547768832,,,
642,9.27239841222462e-06,0.0025692646928031798,,,
643,9.158389270434454e-06,0.0024529764781445486,,,
644,9.045014669301671e-06,0.002779538247739852,,,
645,8.932276370284537e-06,0.002702468290365124,5.219141483306885,0.1736947000026703,
646,8.820176124955386e-06,0.0024703032055792087,,,
647,8.7087156749733e-06,0.002505010761870792,,,
648,8.597896752057156e-06,0.002508793612789651,,,
649,8.487721077958616e-06,0.002680630733222989,,,
650,8.378190364435485e-06,0.0025279114810733256,6.428200721740723,0.17578771710395813,0.9434180637579397
651,8.269306313224995e-06,0.002430288673730545,,,
652,8.161070616017491e-06,0.0024086509781357434,,,
653,8.05348495443004e-06,0.002365371417822427,,,
654,7.94655099998039e-06,0.0022840235849019208,,,
655,7.840270414060924e-06,0.0025704891314879724,4.468669414520264,0.16968323290348053,
656,7.73464484791292e-06,0.0024362760675666366,,,
657,7.629675942600845e-06,0.002330747221137807,,,
658,7.525365328986856e-06,0.0024402731883345127,,,
659,7.421714627705523e-06,0.0022945066801704733,,,
660,7.318725449138569e-06,0.002331179953693035,5.9033355712890625,0.17952951788902283,
661,7.216399393389922e-06,0.0022913364576067708,,,
662,7.114738050260788e-06,0.0025044365005063205,,,
663,7.01374299922502e-06,0.0022735041680529582,,,
664,6.9134158094044995e-06,0.0022566343361090516,,,
665,6.813758039544854e-06,0.002329184440549441,6.449884414672852,0.18403959274291992,
666,6.71477123799113e-06,0.002252916551653817,,,
667,6.616456942663846e-06,0.002114544892676696,,,
668,6.518816681035e-06,0.0022004571798052417,,,
669,6.421851970104409e-06,0.0022703632341636833,,,
670,6.325564316376126e-06,0.0023055569342562065,4.186105728149414,0.1897900104522705,
671,6.229955215834982e-06,0.002492823732262921,,,
672,6.1350261539234345e-06,0.0021001640941124477,,,
673,6.040778605518377e-06,0.002254385481570526,,,
674,5.947214034908349e-06,0.002124206277152379,,,
675,5.854333895770675e-06,0.002136855804738367,5.393301963806152,0.19161807000637054,
676,5.762139631148961e-06,0.0018670789329570696,,,
677,5.670632673430598e-06,0.002311654337453157,,,
678,5.579814444324605e-06,0.0020180126030893354,,,
679,5.4896863548394295e-06,0.0020994863468028293,,,
680,5.4002498052611315e-06,0.002030623148519745,5.572084426879883,0.17473721504211426,
681,5.31150618513152e-06,0.002290871887020157,,,
682,5.2234568732266895e-06,0.0022031585067452397,,,
683,5.136103237535461e-06,0.002013258570860628,,,
684,5.049446635238253e-06,0.001922703345501629,,,
685,4.963488412685907e-06,0.0020381070732712813,5.084706783294678,0.1793004274368286,
686,4.878229905378817e-06,0.0019465850540048752,,,
687,4.793672437946156e-06,0.0020729560248063145,,,
688,4.709817324125321e-06,0.0019179137490850518,,,
689,4.6266658667414865e-06,0.0020042422552900723,,,
690,4.544219357687396e-06,0.0020972449450969827,4.848091125488281,0.18878181278705597,
691,4.462479077903281e-06,0.0021296522588402566,,,
692,4.3814462973569336e-06,0.002144481980351321,,,
693,4.301122275024039e-06,0.0020304378383679293,,,
694,4.221508258868528e-06,0.0019274993080346445,,,
695,4.14260548582327e-06,0.0019381468640252326,4.962451934814453,0.18603286147117615,
696,4.064415181770787e-06,0.0019275040022399654,,,
697,3.986938561524278e-06,0.002118873841806947,,,
698,3.9101768288086705e-06,0.001997462503433261,,,
699,3.8341311762419785e-06,0.002105379171553068,,,
700,3.758802785316734e-06,0.0018195838676460664,5.628283500671387,0.19631332159042358,0.9494575369648047
701,3.684192826381666e-06,0.0020356817762409002,,,
702,3.6103024586234656e-06,0.0020571587821385556,,,
703,3.5371328300488504e-06,0.0019586617199820466,,,
704,3.4646850774666394e-06,0.0017535440858323238,,,
705,3.3929603264701683e-06,0.0019854266124422707,3.972531795501709,0.1890484243631363,
706,3.321959691419779e-06,0.002015542360909638,,,
707,3.251684275425465e-06,0.0019076846487483376,,,
708,3.1821351703297917e-06,0.0018795511617402856,,,
709,3.1133134566908862e-06,0.0017411614207958337,,,
710,3.0452202037656917e-06,0.00190238441653145,4.471025466918945,0.2031480371952057,
711,2.9778564694933173e-06,0.0017243832951949333,,,
712,2.911223300478627e-06,0.0017428103637939785,,,
713,2.845321731975953e-06,0.0019359330996979094,,,
714,2.7801527878730526e-06,0.0018402948331814038,,,
715,2.715717480675145e-06,0.0021257011716703084,4.07996129989624,0.18826352059841156,
716,2.6520168114892385e-06,0.0016413036566865187,,,
717,2.5890517700085217e-06,0.0017743228998456505,,,
718,2.5268233344970417e-06,0.001845551351704801,,,
719,2.4653324717744508e-06,0.0018077297778897143,,,
720,2.4045801372010234e-06,0.00173733200218911,5.076747417449951,0.18102513253688812,
721,2.3445672746628177e-06,0.0018075529800885956,,,
722,2.2852948165569544e-06,0.0021081317162107943,,,
723,2.2267636837772223e-06,0.0018707576940263,,,
724,2.168974785699662e-06,0.0017261936578246864,,,
725,2.1119290201685514e-06,0.001760183199145277,3.605795383453369,0.1882738173007965,
726,2.0556272734823577e-06,0.0017618988758407621,,,
727,2.0000704203800234e-06,0.0019511965031034336,,,
728,1.945259324027365e-06,0.0017321699630147556,,,
729,1.8911948360036512e-06,0.0019832777581454833,,,
730,1.8378777962883787e-06,0.0017080406904867794,5.559846878051758,0.19123899936676025,
731,1.7853090332482335e-06,0.0016995740225822721,,,
732,1.7334893636241911e-06,0.0018277953895449173,,,
733,1.6824195925188747e-06,0.0018556044437684164,,,
734,1.6321005133839885e-06,0.0017459088944417004,,,
735,1.582532908008033e-06,0.0019853086987928863,4.246359825134277,0.18457338213920593,
736,1.5337175465041431e-06,0.0017258948540811183,,,
737,1.4856551872981295e-06,0.0018887810001615435,,,
738,1.4383465771166893e-06,0.0018134397948112262,,,
739,1.3917924509757929e-06,0.0017972441308388841,,,
740,1.345993532169304e-06,0.001781331961822053,3.8971924781799316,0.20038709044456482,
741,1.3009505322576831e-06,0.0016983265808708633,,,
742,1.256664151057002e-06,0.0015877221369356405,,,
743,1.2131350766279913e-06,0.0017269716783110717,,,
744,1.1703639852654326e-06,0.001764240585803886,,,
745,1.1283515414875879e-06,0.001675385458275698,4.608160972595215,0.19199267029762268,
746,1.0870983980259152e-06,0.0017064779335452755,,,
747,1.0466051958148814e-06,0.0016971344311535912,,,
748,1.0068725639820641e-06,0.00160248156091603,,,
749,9.679011198383382e-07,0.0016598649965003244,,,
750,9.296914688682768e-07,0.0018173789210864232,3.820612907409668,0.19562092423439026,0.9409357333046294
751,8.922442047207935e-07,0.0016931084627729086,,,
752,8.555599091998434e-07,0.0017690766043891753,,,
753,8.196391522554692e-07,0.0015778477195237343,,,
754,7.84482491974875e-07,0.001600012474141078,,,
755,7.500904745737947e-07,0.0017658890977881605,4.289323329925537,0.18770873546600342,
756,7.164636343879927e-07,0.001617424467916689,,,
757,6.83602493864971e-07,0.0016844377065094054,,,
758,6.515075635558365e-07,0.0018204651886272977,,,
759,6.201793421073798e-07,0.0017020527311182203,,,
760,5.896183162543312e-07,0.001721453839958745,3.743049383163452,0.1939549595117569,
761,5.598249608117834e-07,0.0015875775716267526,,,
762,5.307997386678365e-07,0.001737944605078415,,,
763,5.02543100776387e-07,0.001752918620955565,,,
764,4.750554861501222e-07,0.001705989744420679,,,
765,4.483373218537257e-07,0.0014588978454065952,3.991964340209961,0.21549057960510254,
766,4.2238902299720497e-07,0.001628030213223177,,,
767,3.972109927294576e-07,0.0016055777267042902,,,
768,3.7280362223202637e-07,0.001657856422146627,,,
769,3.4916729071298724e-07,0.0017093440224666015,,,
770,3.2630236540108774e-07,0.0016158424110645207,4.086061477661133,0.1986314356327057,
771,3.042092015400122e-07,0.0015266569685731415,,,
772,2.8288814238290886e-07,0.0017358764954613953,,,
773,2.6233951918699375e-07,0.001684424370718521,,,
774,2.425636512084606e-07,0.0017111877057773416,,,
775,2.2356084569749025e-07,0.0017164997065958146,3.5458836555480957,0.18890595436096191,
776,2.0533139789347678e-07,0.0017607569957146466,,,
777,1.8787559102046438e-07,0.001498668277279302,,,
778,1.711936962827121e-07,0.0015653817866959365,,,
779,1.552859728605194e-07,0.0017159506633539596,,,
780,1.401526679061571e-07,0.001720708464355474,3.470881938934326,0.21094365417957306,
781,1.2579401654007062e-07,0.0015272700946384464,,,
782,1.122102418471882e-07,0.0015876917667420848,,,
783,9.940155487347946e-08,0.0016452667462414996,,,
784,8.7368154622669e-08,0.0016881021517855558,,,
785,7.611022805314449e-08,0.0015452001799054588,3.478039026260376,0.20496810972690582,
786,6.562795007505895e-08,0.001597392389244522,,,
787,5.5921483547594075e-08,0.00162752889913723,,,
788,4.699097927645113e-08,0.0015958442654664395,,,
789,3.883657601149171e-08,0.0017561328414948158,,,
790,3.145840044460058e-08,0.0016675395821775531,4.100144386291504,0.19957099854946136,
791,2.4856567207703907e-08,0.0016233904513813155,,,
792,1.9031178870976273e-08,0.0015983065538984235,,,
793,1.3982325941286345e-08,0.0016461825076216233,,,
794,9.710086860742485e-09,0.001606619407539256,,,
795,6.214528005510367e-09,0.0015790973940013266,5.7921600341796875,0.20560979843139648,
796,3.495703684763818e-09,0.0014638327838405356,,,
797,1.5536561398521443e-09,0.0016840393008827786,,,
798,3.884155436284509e-10,0.001586400115792501,,,
799,0.0,0.0016976441755624755,,,
